act,scene,anchor_a,anchor_b,gap,boundaries_between,excess,closes,boundary_position,boundary_n,leads_into
2,2,20,30,10,16,6,no,1,,May it be gently heard: when we debate
2,2,20,30,10,16,6,no,2,,"Our trivial difference loud, we do commit"
2,2,20,30,10,16,6,no,3,,"Murder in healing wounds: then, noble partners,"
2,2,20,30,10,16,6,no,4,,"The rather, for I earnestly beseech,"
2,2,20,30,10,16,6,no,5,,"Touch you the sourest points with sweetest terms,"
2,2,20,30,10,16,6,no,6,,Nor curstness grow to the matter.
2,2,20,30,10,16,6,no,7,,'Tis spoken well.
2,2,20,30,10,16,6,no,8,,"Were we before our armies, and to fight."
2,2,20,30,10,16,6,no,9,,I should do thus.
2,2,20,30,10,16,6,no,10,,Welcome to Rome.
2,2,20,30,10,16,6,no,11,,Thank you.
2,2,20,30,10,16,6,no,12,,Sit.
2,2,20,30,10,16,6,no,13,,"Sit, sir."
2,2,20,30,10,16,6,no,14,,"Nay, then."
2,2,20,30,10,16,6,no,15,,"I learn, you take things ill which are not so,"
2,2,20,30,10,16,6,no,16,30,"Or being, concern you not."
2,2,30,40,10,12,2,no,1,,"I must be laugh'd at,"
2,2,30,40,10,12,2,no,2,,"If, or for nothing or a little, I"
2,2,30,40,10,12,2,no,3,,"Should say myself offended, and with you"
2,2,30,40,10,12,2,no,4,,"Chiefly i' the world; more laugh'd at, that I should"
2,2,30,40,10,12,2,no,5,,"Once name you derogately, when to sound your name"
2,2,30,40,10,12,2,no,6,,It not concern'd me.
2,2,30,40,10,12,2,no,7,,"My being in Egypt, Cæsar,"
2,2,30,40,10,12,2,no,8,,What was't to you ?
2,2,30,40,10,12,2,no,9,,No more than my residing here at Rome
2,2,30,40,10,12,2,no,10,,"Might be to you in Egypt: yet, if you there"
2,2,30,40,10,12,2,no,11,,"Did practise on my state, your being in Egypt"
2,2,30,40,10,12,2,no,12,40,Might be my question.
2,2,40,49,9,9,0,yes,,,
2,2,49,60,11,13,2,no,1,,Discredit my authority with yours;
2,2,49,60,11,13,2,no,2,,"And make the wars alike against my stomach,"
2,2,49,60,11,13,2,no,3,,Having alike your cause ? Of this my letters
2,2,49,60,11,13,2,no,4,,"Before did satisfy you. If you'll patch a quarrel,"
2,2,49,60,11,13,2,no,5,,"As matter whole you have not to make it with,"
2,2,49,60,11,13,2,no,6,,It must not be with this.
2,2,49,60,11,13,2,no,7,,You praise yourself
2,2,49,60,11,13,2,no,8,,By laying defects of judgment
2,2,49,60,11,13,2,no,9,,You patch'd up your excuses.
2,2,49,60,11,13,2,no,10,,"Not so, not so;"
2,2,49,60,11,13,2,no,11,,"I know you could not lack, I am certain on't,"
2,2,49,60,11,13,2,no,12,,"Very necessity of this thought, that I,"
2,2,49,60,11,13,2,no,13,60,"Your partner in the cause 'gainst which he fought,"
2,2,60,71,11,11,0,yes,,,
2,2,71,80,9,11,2,no,1,,"But say, I could not help it."
2,2,71,80,9,11,2,no,2,,I wrote to you
2,2,71,80,9,11,2,no,3,,When rioting in Alexandria; you
2,2,71,80,9,11,2,no,4,,"Did pocket up my letters, and with taunts"
2,2,71,80,9,11,2,no,5,,Did gibe my missive out of audience.
2,2,71,80,9,11,2,no,6,,"Sir,"
2,2,71,80,9,11,2,no,7,,He fell upon me ere admitted: then
2,2,71,80,9,11,2,no,8,,"Three kings I had newly feasted, and did want"
2,2,71,80,9,11,2,no,9,,Of what I was i' the morning: but next day
2,2,71,80,9,11,2,no,10,,I told him of myself; which was as much
2,2,71,80,9,11,2,no,11,80,As to have ask'd him pardon. Let this fellow
2,2,80,90,10,14,4,no,1,,"Be nothing of our strife; if we contend,"
2,2,80,90,10,14,4,no,2,,Out of our question wipe him.
2,2,80,90,10,14,4,no,3,,You have broken
2,2,80,90,10,14,4,no,4,,The article of your oath;
2,2,80,90,10,14,4,no,5,,Have tongue to charge me with.
2,2,80,90,10,14,4,no,6,,"Soft, Cæsar !"
2,2,80,90,10,14,4,no,7,,"No,"
2,2,80,90,10,14,4,no,8,,"Lepidus, let him speak:"
2,2,80,90,10,14,4,no,9,,"The honor is sacred which he talks on now,"
2,2,80,90,10,14,4,no,10,,"Supposing that I lack'd it. But, on, Cæsar;"
2,2,80,90,10,14,4,no,11,,The article of my oath.
2,2,80,90,10,14,4,no,12,,To lend me arms and aid when I required
2,2,80,90,10,14,4,no,13,,The which you both denied.
2,2,80,90,10,14,4,no,14,90,"Neglected, rather;"
2,2,90,101,11,12,1,no,1,,And then when poison'd hours had bound me up
2,2,90,101,11,12,1,no,2,,">From mine own knowledge. As nearly as I may,"
2,2,90,101,11,12,1,no,3,,I'll play the penitent to you: but mine honesty
2,2,90,101,11,12,1,no,4,,"Shall not make poor my greatness, nor my power"
2,2,90,101,11,12,1,no,5,,"Work without it. Truth is, that Fulvia,"
2,2,90,101,11,12,1,no,6,,"To have me out of Egypt, made wars here;"
2,2,90,101,11,12,1,no,7,,"For which myself, the ignorant motive, do"
2,2,90,101,11,12,1,no,8,,So far ask pardon as befits mine honor
2,2,90,101,11,12,1,no,9,,To stoop in such a case.
2,2,90,101,11,12,1,no,10,,'Tis noble spoken.
2,2,90,101,11,12,1,no,11,,"If it might please you, to enforce no further"
2,2,90,101,11,12,1,no,12,101,The griefs between ye: to forget them quite
2,2,101,110,9,9,0,yes,,,
2,2,110,120,10,12,2,no,1,,That truth should be silent I had almost
2,2,110,120,10,12,2,no,2,,forgot.
2,2,110,120,10,12,2,no,3,,You wrong this presence; therefore speak no
2,2,110,120,10,12,2,no,4,,"Go to, then; your considerate stone."
2,2,110,120,10,12,2,no,5,,"I do not much dislike the matter, but"
2,2,110,120,10,12,2,no,6,,The manner of his speech; for't cannot be
2,2,110,120,10,12,2,no,7,,"We shall remain in friendship, our conditions"
2,2,110,120,10,12,2,no,8,,"So differing in their acts. Yet, if I knew"
2,2,110,120,10,12,2,no,9,,"What hoop should hold us stanch, from edge to edge"
2,2,110,120,10,12,2,no,10,,O' the world I would pursue it.
2,2,110,120,10,12,2,no,11,,"Give me leave, Cæsar,—"
2,2,110,120,10,12,2,no,12,120,"Speak, Agrippa."
2,2,120,130,10,11,1,no,1,,"Thou hast a sister by the mother's side,"
2,2,120,130,10,11,1,no,2,,Admired
2,2,120,130,10,11,1,no,3,,Is now a widower.
2,2,120,130,10,11,1,no,4,,"Say not so, Agrippa:"
2,2,120,130,10,11,1,no,5,,"If Cleopatra heard you, your reproof"
2,2,120,130,10,11,1,no,6,,Were well deserved of rashness.
2,2,120,130,10,11,1,no,7,,"I am not married, Cæsar: let me hear"
2,2,120,130,10,11,1,no,8,,Agrippa
2,2,120,130,10,11,1,no,9,,"To hold you in perpetual amity,"
2,2,120,130,10,11,1,no,10,,"To make you brothers, and to knit your hearts"
2,2,120,130,10,11,1,no,11,130,"With an unslipping knot, take Antony"
2,2,130,140,10,10,0,yes,,,
2,2,140,150,10,14,4,no,1,,"For 'tis a studied, not a present thought,"
2,2,140,150,10,14,4,no,2,,By duty ruminated.
2,2,140,150,10,14,4,no,3,,Will Cæsar speak?
2,2,140,150,10,14,4,no,4,,Not till he hears how Antony is touch'd
2,2,140,150,10,14,4,no,5,,With what is spoke already.
2,2,140,150,10,14,4,no,6,,"What power is in Agrippa,"
2,2,140,150,10,14,4,no,7,,"If I would say, 'Agrippa, be it so,'"
2,2,140,150,10,14,4,no,8,,To make this good ?
2,2,140,150,10,14,4,no,9,,"The power of Cæsar,"
2,2,140,150,10,14,4,no,10,,His power unto Octavia.
2,2,140,150,10,14,4,no,11,,May I never
2,2,140,150,10,14,4,no,12,,"To this good purpose, that so fairly shows,"
2,2,140,150,10,14,4,no,13,,Dream of impediment ! Let me have thy hand :
2,2,140,150,10,14,4,no,14,150,Further this act of grace: and from this hour
2,2,150,160,10,13,3,no,1,,The heart of brothers govern in our loves
2,2,150,160,10,13,3,no,2,,And sway our great designs!
2,2,150,160,10,13,3,no,3,,There is my hand.
2,2,150,160,10,13,3,no,4,,"A sister I bequeath you, whom no brother"
2,2,150,160,10,13,3,no,5,,Did ever love so dearly: let her live
2,2,150,160,10,13,3,no,6,,To join our kingdoms and our hearts; and never
2,2,150,160,10,13,3,no,7,,Fly off our loves again!
2,2,150,160,10,13,3,no,8,,"Happily, amen!"
2,2,150,160,10,13,3,no,9,,I did not think to draw my sword 'gainst Pompey;
2,2,150,160,10,13,3,no,10,,For he hath laid strange courtesies and great
2,2,150,160,10,13,3,no,11,,"Of late upon me: I must thank him only,"
2,2,150,160,10,13,3,no,12,,Lest my remembrance suffer ill report;
2,2,150,160,10,13,3,no,13,160,"At heel of that, defy him."
2,2,160,170,10,13,3,no,1,,Time calls upon's:
2,2,160,170,10,13,3,no,2,,"Of us must Pompey presently be sought,"
2,2,160,170,10,13,3,no,3,,Or else he seeks out us.
2,2,160,170,10,13,3,no,4,,Where lies he?
2,2,160,170,10,13,3,no,5,,About the mount Misenum.
2,2,160,170,10,13,3,no,6,,What is his strength by land?
2,2,160,170,10,13,3,no,7,,Great and increasing: but by sea
2,2,160,170,10,13,3,no,8,,He is an absolute master.
2,2,160,170,10,13,3,no,9,,So is the fame.
2,2,160,170,10,13,3,no,10,,Would we had spoke together! Haste we for it:
2,2,160,170,10,13,3,no,11,,"Yet, ere we put ourselves in arms, dispatch we"
2,2,160,170,10,13,3,no,12,,The business we have talk'd of.
2,2,160,170,10,13,3,no,13,170,With most gladness:
2,2,170,180,10,12,2,no,1,,"And do invite you to my sister's view,"
2,2,170,180,10,12,2,no,2,,Whither straight I'll lead you.
2,2,170,180,10,12,2,no,3,,"Let us, Lepidus,"
2,2,170,180,10,12,2,no,4,,Not lack your company.
2,2,170,180,10,12,2,no,5,,"Noble Antony,"
2,2,170,180,10,12,2,no,6,,Not sickness should detain
2,2,170,180,10,12,2,no,7,,"Welcome from Egypt, sir."
2,2,170,180,10,12,2,no,8,,"Half the heart of Cæsar, worthy"
2,2,170,180,10,12,2,no,9,,Mecænas! My
2,2,170,180,10,12,2,no,10,,Good Enobarbus!
2,2,170,180,10,12,2,no,11,,We have cause to be glad that matters
2,2,170,180,10,12,2,no,12,180,are so
2,2,180,190,10,10,0,yes,,,
2,2,190,200,10,10,0,yes,,,
2,2,200,210,10,11,1,no,1,,"Which to the tune of flutes kept stroke, and made"
2,2,200,210,10,11,1,no,2,,"The water which they beat to follow faster,"
2,2,200,210,10,11,1,no,3,,"As amorous of their strokes. For her own person,"
2,2,200,210,10,11,1,no,4,,It beggar'd all description: she did lie
2,2,200,210,10,11,1,no,5,,In her pavilion—cloth-of-gold of tissue—
2,2,200,210,10,11,1,no,6,,O'er-picturing that Venus where we see
2,2,200,210,10,11,1,no,7,,The fancy outwork nature: on each side her
2,2,200,210,10,11,1,no,8,,"Stood pretty dimpled boys, like smiling Cupids,"
2,2,200,210,10,11,1,no,9,,"With divers-color'd fans, whose wind did seem"
2,2,200,210,10,11,1,no,10,,"To glow the delicate cheeks which they did cool,"
2,2,200,210,10,11,1,no,11,210,And what they undid did.
2,2,210,219,9,9,0,yes,,,
2,2,219,230,11,12,1,no,1,,"Her people out upon her; and Antony,"
2,2,219,230,11,12,1,no,2,,"Enthroned i' the market-place, did sit alone,"
2,2,219,230,11,12,1,no,3,,"Whistling to the air; which, but for vacancy,"
2,2,219,230,11,12,1,no,4,,"Had gone to gaze on Cleopatra too,"
2,2,219,230,11,12,1,no,5,,And made a gap in nature.
2,2,219,230,11,12,1,no,6,,Rare Egyptian!
2,2,219,230,11,12,1,no,7,,"Upon her landing, Antony sent to her,"
2,2,219,230,11,12,1,no,8,,"Invited her to supper: she replied,"
2,2,219,230,11,12,1,no,9,,It should be better he became her guest;
2,2,219,230,11,12,1,no,10,,"Which she entreated: our courteous Antony,"
2,2,219,230,11,12,1,no,11,,"Whom ne'er the word of 'No' woman heard speak,"
2,2,219,230,11,12,1,no,12,230,"Being barber'd ten times o'er, goes to the feast,"
2,2,230,240,10,12,2,no,1,,And for his ordinary pays his heart
2,2,230,240,10,12,2,no,2,,For what his eyes eat only.
2,2,230,240,10,12,2,no,3,,Royal wench!
2,2,230,240,10,12,2,no,4,,She made great Cæsar lay his sword to bed:
2,2,230,240,10,12,2,no,5,,"He plough'd her, and she cropp'd."
2,2,230,240,10,12,2,no,6,,I saw her once
2,2,230,240,10,12,2,no,7,,Hop forty paces through the public street;
2,2,230,240,10,12,2,no,8,,"And having lost her breath, she spoke, and panted,"
2,2,230,240,10,12,2,no,9,,"That she did make defect perfection,"
2,2,230,240,10,12,2,no,10,,"And, breathless, power breathe forth."
2,2,230,240,10,12,2,no,11,,Now Antony must leave her utterly.
2,2,230,240,10,12,2,no,12,240,Never; he will not:
2,2,240,250,10,11,1,no,1,,"Age cannot wither her, nor custom stale"
2,2,240,250,10,11,1,no,2,,Her infinite variety: other women cloy
2,2,240,250,10,11,1,no,3,,The appetites they feed: but she makes hungry
2,2,240,250,10,11,1,no,4,,Where most she satisfies; for vilest things
2,2,240,250,10,11,1,no,5,,Become themselves in her: that the holy priests
2,2,240,250,10,11,1,no,6,,Bless her when she is riggish.
2,2,240,250,10,11,1,no,7,,"If beauty, wisdom, modesty, can settle"
2,2,240,250,10,11,1,no,8,,"The heart of Antony, Octavia is"
2,2,240,250,10,11,1,no,9,,A blessed lottery to him.
2,2,240,250,10,11,1,no,10,,Let us go.
2,2,240,250,10,11,1,no,11,250,"Good Enobarbus, make yourself"
2,3,10,20,10,12,2,no,1,,"Now, sirrah; you do wish yourself in Egypt ?"
2,3,10,20,10,12,2,no,2,,"Would I had never come from thence, nor you"
2,3,10,20,10,12,2,no,3,,Thither!
2,3,10,20,10,12,2,no,4,,"If you can, your reason ?"
2,3,10,20,10,12,2,no,5,,I see it in
2,3,10,20,10,12,2,no,6,,"My motion, have it not in my tongue :"
2,3,10,20,10,12,2,no,7,,Hie you to Egypt again.
2,3,10,20,10,12,2,no,8,,"Say to me,"
2,3,10,20,10,12,2,no,9,,"Whose fortunes shall rise higher,"
2,3,10,20,10,12,2,no,10,,Cæsar's.
2,3,10,20,10,12,2,no,11,,"Therefore, O Antony, stay not by his side:"
2,3,10,20,10,12,2,no,12,20,"Thy demon, that's thy spirit which keeps thee, is"
2,3,20,30,10,12,2,no,1,,"Noble, courageous, high, unmatchable,"
2,3,20,30,10,12,2,no,2,,"Where Cæsar's is not; but, near him, thy angel"
2,3,20,30,10,12,2,no,3,,"Becomes a fear, as being o'erpower'd: therefore"
2,3,20,30,10,12,2,no,4,,Make space enough between you.
2,3,20,30,10,12,2,no,5,,Speak this no more.
2,3,20,30,10,12,2,no,6,,"To none but thee; no more, but when to thee."
2,3,20,30,10,12,2,no,7,,"If thou dost play with him at any game,"
2,3,20,30,10,12,2,no,8,,"Thou art sure to lose; and, of that natural luck,"
2,3,20,30,10,12,2,no,9,,"He beats thee 'gainst the odds: thy lustre thickens,"
2,3,20,30,10,12,2,no,10,,"When he shines by: I say again, thy spirit"
2,3,20,30,10,12,2,no,11,,Is all afraid to govern thee near him;
2,3,20,30,10,12,2,no,12,30,"But, he away, 'tis noble."
2,3,30,40,10,11,1,no,1,,Get thee gone:
2,3,30,40,10,11,1,no,2,,Say to Ventidius I would speak with him:
2,3,30,40,10,11,1,no,3,,"He shall to Parthia. Be it art or hap,"
2,3,30,40,10,11,1,no,4,,He hath spoken true : the very dice obey him;
2,3,30,40,10,11,1,no,5,,And in our sports my better cunning faints
2,3,30,40,10,11,1,no,6,,"Under his chance : if we draw lots, he speeds;"
2,3,30,40,10,11,1,no,7,,"His cocks do win the battle still of mine,"
2,3,30,40,10,11,1,no,8,,When it is all to nought; and his quails ever
2,3,30,40,10,11,1,no,9,,"Beat mine, inhoop'd, at odds. I will to Egypt:"
2,3,30,40,10,11,1,no,10,,"And though I make this marriage for my peace,"
2,3,30,40,10,11,1,no,11,40,I' the east my pleasure lies.
2,5,11,30,19,23,4,no,1,,"My music playing far off, I will betray"
2,5,11,30,19,23,4,no,2,,Tawny-finn'd fishes; my bended hook shall pierce
2,5,11,30,19,23,4,no,3,,"Their slimy jaws; and, as I draw them up,"
2,5,11,30,19,23,4,no,4,,"I'll think them every one an Antony,"
2,5,11,30,19,23,4,no,5,,"And say 'Ah, ha! you're caught.'"
2,5,11,30,19,23,4,no,6,,'Twas merry when
2,5,11,30,19,23,4,no,7,,You wager'd on your angling;
2,5,11,30,19,23,4,no,8,,"Did hang a salt-fish on his hook,"
2,5,11,30,19,23,4,no,9,,With fervency drew up.
2,5,11,30,19,23,4,no,10,,"That time,—O times!—"
2,5,11,30,19,23,4,no,11,,I laugh'd him out of patience; and that night
2,5,11,30,19,23,4,no,12,,"I laugh'd him into patience; and next morn,"
2,5,11,30,19,23,4,no,13,,"Ere the ninth hour, I drunk him to his bed;"
2,5,11,30,19,23,4,no,14,,"Then put my tires and mantles on him, whilst"
2,5,11,30,19,23,4,no,15,,I wore his sword Philippan.
2,5,11,30,19,23,4,no,16,,"O, from Italy"
2,5,11,30,19,23,4,no,17,,"Ram thou thy fruitful tidings in mine ears,"
2,5,11,30,19,23,4,no,18,,That long time have been barren.
2,5,11,30,19,23,4,no,19,,"Madam, madam,—"
2,5,11,30,19,23,4,no,20,,Antonius dead !—
2,5,11,30,19,23,4,no,21,,Thou kill'st thy mistress:
2,5,11,30,19,23,4,no,22,,"If thou so yield him,"
2,5,11,30,19,23,4,no,23,30,My bluest veins to kiss; a hand that kings
2,5,30,40,10,12,2,no,1,,"Have lipp'd, and trembled kissing."
2,5,30,40,10,12,2,no,2,,"First, madam, he is well."
2,5,30,40,10,12,2,no,3,,"Why, there's more gold."
2,5,30,40,10,12,2,no,4,,"But, sirrah, mark, we use"
2,5,30,40,10,12,2,no,5,,"To say the dead are well: bring it to that,"
2,5,30,40,10,12,2,no,6,,The gold I give thee will I melt and pour
2,5,30,40,10,12,2,no,7,,Down thy ill-uttering throat.
2,5,30,40,10,12,2,no,8,,"Good madam, hear me."
2,5,30,40,10,12,2,no,9,,"Well, go to, I will;"
2,5,30,40,10,12,2,no,10,,But there's no goodness in thy face: if Antony
2,5,30,40,10,12,2,no,11,,"Be free and healthful,—so tart a favor"
2,5,30,40,10,12,2,no,12,40,"To trumpet such good tidings! If not well,"
2,5,40,51,11,16,5,no,1,,"Thou shouldst come like a Fury crown'd with snakes,"
2,5,40,51,11,16,5,no,2,,Not like a formal man.
2,5,40,51,11,16,5,no,3,,Will't please you hear me ?
2,5,40,51,11,16,5,no,4,,I have a mind to strike thee ere thou speak'st:
2,5,40,51,11,16,5,no,5,,"Yet, if thou say Antony lives, is well,"
2,5,40,51,11,16,5,no,6,,"Or friends with Cæsar, or not captive to him,"
2,5,40,51,11,16,5,no,7,,"I'll set thee in a shower of gold, and hail"
2,5,40,51,11,16,5,no,8,,Rich pearls upon thee.
2,5,40,51,11,16,5,no,9,,"Madam, he's well."
2,5,40,51,11,16,5,no,10,,Well said.
2,5,40,51,11,16,5,no,11,,And friends with Cæsar.
2,5,40,51,11,16,5,no,12,,Thou'rt an honest man.
2,5,40,51,11,16,5,no,13,,Cæsar and he are greater friends than ever.
2,5,40,51,11,16,5,no,14,,Make thee a fortune from me.
2,5,40,51,11,16,5,no,15,,"But yet, madam—"
2,5,40,51,11,16,5,no,16,51,"I do not like 'But yet,' it does allay"
2,5,51,60,9,11,2,no,1,,The good precedence; fie upon 'But yet'!
2,5,51,60,9,11,2,no,2,,'But yet' is as a gaoler to bring forth
2,5,51,60,9,11,2,no,3,,"Some monstrous malefactor. Prithee, friend,"
2,5,51,60,9,11,2,no,4,,"Pour out the pack of matter to mine ear,"
2,5,51,60,9,11,2,no,5,,The good and bad together: he's friends with Cæsar:
2,5,51,60,9,11,2,no,6,,In state of health thou say'st; and thou say'st free.
2,5,51,60,9,11,2,no,7,,"Free, madam! no; I made no such report:"
2,5,51,60,9,11,2,no,8,,He's bound unto Octavia.
2,5,51,60,9,11,2,no,9,,For what good turn?
2,5,51,60,9,11,2,no,10,,For the best turn i' the bed.
2,5,51,60,9,11,2,no,11,60,"I am pale, Charmian."
2,5,60,71,11,13,2,no,1,,"Madam, he's married to Octavia."
2,5,60,71,11,13,2,no,2,,The most infectious pestilence upon thee!
2,5,60,71,11,13,2,no,3,,"Good madam, patience."
2,5,60,71,11,13,2,no,4,,What say you ?
2,5,60,71,11,13,2,no,5,,Horrible villain! or I'll spurn thine eyes
2,5,60,71,11,13,2,no,6,,Like balls before me; I'll unhair thy head:
2,5,60,71,11,13,2,no,7,,"Thou shalt be whipp'd with wire, and stew'd in brine,"
2,5,60,71,11,13,2,no,8,,Smarting in lingering pickle.
2,5,60,71,11,13,2,no,9,,"Gracious madam,"
2,5,60,71,11,13,2,no,10,,I that do bring the news made not the match.
2,5,60,71,11,13,2,no,11,,"Say 'tis not so, a province I will give thee,"
2,5,60,71,11,13,2,no,12,,And make thy fortunes proud: the blow thou hadst
2,5,60,71,11,13,2,no,13,71,Shall make thy peace for moving me to rage;
2,5,71,90,19,23,4,no,1,,And I will boot thee with what gift beside
2,5,71,90,19,23,4,no,2,,Thy modesty can beg.
2,5,71,90,19,23,4,no,3,,"He's married, madam."
2,5,71,90,19,23,4,no,4,,"Rogue, thou hast lived too long."
2,5,71,90,19,23,4,no,5,,"Nay, then I'll run."
2,5,71,90,19,23,4,no,6,,"What mean you, madam? I have made no fault."
2,5,71,90,19,23,4,no,7,,"Good madam, keep yourself within yourself :"
2,5,71,90,19,23,4,no,8,,The man is innocent.
2,5,71,90,19,23,4,no,9,,Some innocents 'scape not the thunderbolt.
2,5,71,90,19,23,4,no,10,,Melt Egypt into Nile! and kindly creatures
2,5,71,90,19,23,4,no,11,,Turn all to serpents! Call the slave again:
2,5,71,90,19,23,4,no,12,,"Though I am mad, I will not bite him: call."
2,5,71,90,19,23,4,no,13,,He is afeard to come.
2,5,71,90,19,23,4,no,14,,I will not hurt him.
2,5,71,90,19,23,4,no,15,,"These hands do lack nobility, that they strike"
2,5,71,90,19,23,4,no,16,,A meaner than myself; since I myself
2,5,71,90,19,23,4,no,17,,Have given myself the cause.
2,5,71,90,19,23,4,no,18,,"Though it be honest, it is never good"
2,5,71,90,19,23,4,no,19,,To bring bad news: give to a gracious message.
2,5,71,90,19,23,4,no,20,,An host of tongues; but let ill tidings tell
2,5,71,90,19,23,4,no,21,,Themselves when they be felt.
2,5,71,90,19,23,4,no,22,,I have done my duty.
2,5,71,90,19,23,4,no,23,90,Is he married ?
2,5,90,100,10,13,3,no,1,,"I cannot hate thee worser than I do,"
2,5,90,100,10,13,3,no,2,,If thou again say 'Yes.'
2,5,90,100,10,13,3,no,3,,"He's married, madam."
2,5,90,100,10,13,3,no,4,,The gods confound thee!
2,5,90,100,10,13,3,no,5,,"Should I lie, madam?"
2,5,90,100,10,13,3,no,6,,"O, I would thou didst,"
2,5,90,100,10,13,3,no,7,,So half my Egypt were submerged and made
2,5,90,100,10,13,3,no,8,,"A cistern for scaled snakes! Go, get thee hence:"
2,5,90,100,10,13,3,no,9,,"Hadst thou Narcissus in thy face, to me"
2,5,90,100,10,13,3,no,10,,Thou wouldst appear most ugly. He is married ?
2,5,90,100,10,13,3,no,11,,I crave your highness' pardon.
2,5,90,100,10,13,3,no,12,,n=98
2,5,90,100,10,13,3,no,13,100,Take no offence that I would not offend you:
2,5,100,110,10,12,2,no,1,,To punish me for what you make me do.
2,5,100,110,10,12,2,no,2,,Seems much unequal: he's married to Octavia.
2,5,100,110,10,12,2,no,3,,"O, that his fault should make a knave of thee,"
2,5,100,110,10,12,2,no,4,,That art not what thou'rt sure of! Get thee hence:
2,5,100,110,10,12,2,no,5,,The merchandise which thou hast brought from Rome
2,5,100,110,10,12,2,no,6,,"Are all too dear for me: lie they upon thy hand,"
2,5,100,110,10,12,2,no,7,,And be undone by 'em!
2,5,100,110,10,12,2,no,8,,"Good your highness, patience."
2,5,100,110,10,12,2,no,9,,"In praising Antony, I have dispraised Cæsar."
2,5,100,110,10,12,2,no,10,,"Many times, madam."
2,5,100,110,10,12,2,no,11,,I am paid for't now.
2,5,100,110,10,12,2,no,12,110,Lead me from hence:
2,6,10,19,9,9,0,yes,,,
2,6,19,30,11,14,3,no,1,,Have one man but a man ? And that is it
2,6,19,30,11,14,3,no,2,,Hath made me rig my navy; at whose burthen
2,6,19,30,11,14,3,no,3,,The anger'd ocean foams; with which I meant
2,6,19,30,11,14,3,no,4,,To scourge the ingratitude that despiteful Rome
2,6,19,30,11,14,3,no,5,,Cast on my noble father.
2,6,19,30,11,14,3,no,6,,Take your time.
2,6,19,30,11,14,3,no,7,,"Thou canst not fear us, Pompey, with thy sails;"
2,6,19,30,11,14,3,no,8,,"We'll speak with thee at sea: at land, thou know'st"
2,6,19,30,11,14,3,no,9,,How much we do o'er-count thee.
2,6,19,30,11,14,3,no,10,,"At land, indeed,"
2,6,19,30,11,14,3,no,11,,Thou dost o'er-count me of my father's house :
2,6,19,30,11,14,3,no,12,,"But, since the cuckoo builds not for himself,"
2,6,19,30,11,14,3,no,13,,Remain in't as thou mayst.
2,6,19,30,11,14,3,no,14,30,Be pleased to tell us—
2,6,30,40,10,14,4,no,1,,For this is from the present—how you take
2,6,30,40,10,14,4,no,2,,The offers we have sent you.
2,6,30,40,10,14,4,no,3,,There's the point.
2,6,30,40,10,14,4,no,4,,"Which do not be entreated to,"
2,6,30,40,10,14,4,no,5,,What it is worth embraced.
2,6,30,40,10,14,4,no,6,,"And what may follow,"
2,6,30,40,10,14,4,no,7,,To try a larger fortune.
2,6,30,40,10,14,4,no,8,,You have made me offer
2,6,30,40,10,14,4,no,9,,"Of Sicily, Sardinia; and I must"
2,6,30,40,10,14,4,no,10,,"Rid all the sea of pirates; then, to send"
2,6,30,40,10,14,4,no,11,,Measures of wheat to Rome; this 'greed upon
2,6,30,40,10,14,4,no,12,,"To part with unhack'd edges, and bear back"
2,6,30,40,10,14,4,no,13,,Our targes undinted.
2,6,30,40,10,14,4,no,14,40,That's our offer.
2,6,40,50,10,12,2,no,1,,"Know, then,"
2,6,40,50,10,12,2,no,2,,I came before you here
2,6,40,50,10,12,2,no,3,,To take this offer: but Mark Antony
2,6,40,50,10,12,2,no,4,,Put me to some impatience: though I lose
2,6,40,50,10,12,2,no,5,,"The praise of it by telling, you must know,"
2,6,40,50,10,12,2,no,6,,"When Cæsar and your brother were at blows,"
2,6,40,50,10,12,2,no,7,,Your mother came to Sicily and did find
2,6,40,50,10,12,2,no,8,,Her welcome friendly.
2,6,40,50,10,12,2,no,9,,"I have heard it, Pompey;"
2,6,40,50,10,12,2,no,10,,And am well studied for a liberal thanks
2,6,40,50,10,12,2,no,11,,Which I do owe you.
2,6,40,50,10,12,2,no,12,50,Let me have your hand:
2,6,50,60,10,14,4,no,1,,"I did not think, sir, to have met you here."
2,6,50,60,10,14,4,no,2,,"The beds i' the east are soft; and thanks to you,"
2,6,50,60,10,14,4,no,3,,That call'd me timelier than my purpose hither;
2,6,50,60,10,14,4,no,4,,For I have gain'd by 't.
2,6,50,60,10,14,4,no,5,,"Since I saw you last,"
2,6,50,60,10,14,4,no,6,,There is a change upon you.
2,6,50,60,10,14,4,no,7,,"Well, I know not"
2,6,50,60,10,14,4,no,8,,What counts harsh fortune casts upon my face;
2,6,50,60,10,14,4,no,9,,"But in my bosom shall she never come,"
2,6,50,60,10,14,4,no,10,,To make my heart her vassal.
2,6,50,60,10,14,4,no,11,,Well met here.
2,6,50,60,10,14,4,no,12,,"I hope so, Lepidus. Thus we are agreed:"
2,6,50,60,10,14,4,no,13,,"I crave our composition may be written,"
2,6,50,60,10,14,4,no,14,60,And seal'd between us.
2,6,60,70,10,14,4,no,1,,That's the next to do.
2,6,60,70,10,14,4,no,2,,We'll feast each other ere we part; and let's
2,6,60,70,10,14,4,no,3,,Draw lots who shall begin.
